business_id,useful,latitude,longitude,stars_y,is_open,RestaurantsPriceRange,RestaurantsTakeOut,RestaurantsDelivery,WiFi,Trendy,Hipster,Upscale,Touristy,Free Parking,Regions,compound,comp_score
KOAz86HXkNKNvEExrGXxlQ,0.0,29.9614416,-90.1836644,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.4767,1.0
KP5OncF2jhT7_J1phHPPww,0.0,27.9462497461,-82.5265678062,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9272,5.0
KS7n4ctHUc9IhC7OGmeQog,0.0,28.0370281081,-82.6571657675,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8704,5.0
KSTWGtRlYowMIuFspfvAFg,3.0,29.9995993472,-90.0622879132,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.7061,1.0
KZe5kpIHWVuJl6WgNYzceg,2.0,29.9367378,-90.0776308,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9312,5.0
KgozvZ1UFfXuJToqe8CfQg,0.0,39.9444060526,-75.1728806172,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.51225,4.0
KhBUg5QhBYuK8RZAe5gDMQ,0.0,27.9919501,-82.4596455,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9612,5.0
KkpAwKzn5olmxH2K2GauNw,1.0,39.9686348,-75.5571687,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8684,5.0
Knd4u3v3I_6SbAzp_gbXaQ,0.0,28.0166144,-82.123249,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9442,5.0
KxrXqdsgT7lcghhNk00z6w,0.0,32.350026,-111.0994,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89125,5.0
L-YdO_NODKXXT3bkS0nUpg,0.0,27.732229,-82.746455,3.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7675000000000001,4.5
L2pmVQMrpY-yZwZkZoRt5g,0.0,40.0334795,-75.1758562,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.5994,1.0
L3QX19EWlkS-clS68Boydg,1.0,30.0046093155,-90.1880181221,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.89595,5.0
L5LW_wN6Z0JV_vKe2jnsBw,0.0,32.3454644454,-111.0135447675,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6486,1.0
L9CKPOoI51LNnRW8B1M8CQ,1.0,40.136096,-74.873249,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5106,4.0
LCpHFLUQhVMhfpNngtf_Ew,0.0,39.5185358887,-119.808879799,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9601,5.0
LEpQUdfFKz9UlVmU1XSmcw,0.0,39.7663982,-86.1607893,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9614,5.0
LGqiubTmpJ-A1L5n7dmc6g,0.0,29.8753202,-90.045817,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.7176,1.0
LH7kN8nAyF2JE5higfK4ZA,1.0,27.7121935,-82.2979132,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8981,5.0
LHSTtnW3YHCeUkRDGyJOyw,1.0,40.4075374562,-75.3388251276,3.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9706,5.0
LQcGL4hfJAeK6bk2ZdhmXw,0.0,32.28682634,-110.9950735,4.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333,5.0
LRGbuufLJqxsDYsY7_Gx6A,0.0,28.0236,-82.5826138,2.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9922,5.0
LSxmfbgcZLdQ5ai2vf2nmA,0.0,39.6900318,-75.6627091,3.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9965,5.0
LT4A5jVMURvH_DKdr7A91w,0.5,40.1659789441,-74.8753250075,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.25565000000000004,3.0
LTTRaIO-p4zjvXtw9zm1Wg,0.0,38.638548,-90.2366249,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9952,5.0
L_sXNadtVHjxMw7Yhvkj9Q,0.0,39.955454,-75.1549,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9571,5.0
LdK6Tqr9-QK8eNezCUes9A,0.0,40.0359954,-75.2359063583,4.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.96875,5.0
LkskzKzo_S8YmG1dGn4hag,1.0,28.043321,-82.592416,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9499,5.0
LktIfbmd3k0kDiWibGw7DQ,1.0,39.9254897722,-86.0890453372,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.88515,5.0
LliHsFTWhHFlba5HiWHNcg,3.0,38.588236064,-89.9253574759,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.5667,1.0
Llu8_Lx2DFthmr99_eiOLA,1.0,38.6002991,-90.2429828,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8035,5.0
LnQRfj3pPz0369stRnwUWw,0.0,27.9370758833,-82.2590851463,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9364,5.0
LnZvGYbqozanOSevcftnrw,0.0,39.953549,-75.202991,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.9482,5.0
LqF5QiIm89Ea9wtc0cdPCA,0.0,39.7582445,-86.1464579,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9097,5.0
LqaIFNWnwmy3PInuBDpAxg,0.0,43.632317,-116.2248715,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9525,5.0
LswO4EWgN99h6NEEJ7qtCA,1.0,34.4286795469,-119.8718033085,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6484,1.0
Lzq-mUgmdLz8mVpb3gGarA,0.0,32.1784358,-110.9686162,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9511,5.0
M1BkW7JZZBrCfT4_Sr4NEQ,0.0,27.892231,-82.784415,4.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9767,5.0
M2m_SM9GpIbct2a_hOGzag,1.5,35.998157,-86.886735,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9894000000000001,5.0
M5rj-zpkCHcGXTxBbcrDXQ,0.0,27.7707528,-82.6695462,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95225,5.0
MAad69FdL2Y-kSDF6SkZ3A,2.0,30.0047228,-90.1868155,3.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2411,2.0
MF5-JPr0auUkY_WLTTVUaA,0.0,39.9448608451,-75.1652079004,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.3737,4.0
MKy5T5exCdH4IUVlYPtWkw,0.0,39.834095,-86.0276615,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7424,4.0
MMRRS6YhVRx_iN5-JhMRYg,0.0,39.9567105161,-75.1971027811,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9522,5.0
MTSW4McQd7CbVtyjqoe9mw,0.0,39.9555052,-75.1555641,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.939,5.0
MUTTqe8uqyMdBl186RmNeA,0.0,39.953949,-75.1432262,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.92255,5.0
MVmJuns9ZD9QLGltc0Am8g,0.0,38.4935850144,-89.8207885399,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9655,5.0
MWmXGQ98KbRo3vsS5nZhMA,1.0,39.958108,-75.371118,3.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9646,5.0
MYMLQfzRv8x7aO-bv9vpFg,0.0,43.6139398936,-116.2053884805,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9192,5.0
MZW_eTFYFBvHYg5OFqDRCA,0.0,39.831258251,-75.5375142284,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.88415,5.0
MaYb7qMN6BomP1zQGj3Wjg,0.0,38.6550126,-90.2977613,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.92,5.0
MbzgGsMQpGyVrUJXi_Jw0Q,0.0,34.4157298,-119.6936606,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9496,5.0
Mha77MN_BYGB-w7DONZ5YA,0.0,27.9966052,-82.5243863,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9055500000000001,5.0
Mjboz24M9NlBeiOJKLEd_Q,1.0,40.0224662,-75.218314,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.17309999999999998,3.0
MqM7ACk2dMtx-F_Rlc7Suw,1.0,28.2353642102,-82.1826653295,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.91275,5.0
Ms5xG8i4p80KSMcF3tt4ug,0.5,40.2668877,-74.8056572,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.36755,3.5
MuKoTR56s6elHEI2wUkgJA,0.0,38.6267906,-90.2567049,4.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.9933,5.0
N-ej51lLtIl4TMC-Qb3k4A,1.0,53.5129039,-113.4982425,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5889,1.0
N1ZXhAVzOzbyCBPEXTaUUw,0.0,39.9551144,-75.202451,3.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6027,4.5
N5QQdPac1cXwOHr-ePr90g,1.0,39.5289273,-119.8280683,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.96915,5.0
N5ekxQd7wGHWJJK-p9qqXw,0.0,36.1559332768,-86.7864618589,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.96885,5.0
NA3oFJQBle5iulhYu2b1tA,0.0,28.0184918,-82.4510935,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8519,5.0
NF8sBMLJaLvYe5nsS92YcQ,1.0,40.1255792,-74.9622877,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8832,5.0
NJt2qvQ9NvB7uCxYUnW-dQ,0.0,28.0354421,-82.6597432,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9843,5.0
NMtUD873aWrNjljt3VOcFA,0.0,39.9440648,-75.1653273,3.5,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.9317500000000001,5.0
NQSnr4RPUScss607oxOaqw,0.5,40.0603863,-75.0845897,4.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9396500000000001,5.0
NV6zZPb5OGVpyX4JrSzUPg,1.0,38.63812,-90.246528,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.9287,5.0
NVpbPRDvfwjb85CJwWE0nQ,0.0,40.0903977316,-75.0926760348,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.7964,5.0
NcO-pWiZmNM5zBg8H9zB6Q,1.0,35.9811081,-86.5193323,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9673,5.0
Nd_3fSvYDCjM8YJdBx4Y9w,0.0,40.045122,-75.4037589,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.905,5.0
NeY1bH6IKJxnn4YAixibsQ,0.0,39.9536708974,-75.1949572908,2.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.953,5.0
NwJoFxmYRDxVGXgPtrjQ3w,0.0,27.936798,-82.3161294,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8581,5.0
NxJk32DFY06EbFAvcQJumw,1.0,29.9420023,-90.1297191,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2382,3.0
Nz0AJVskEAlMVgF2HMhFRw,0.0,32.3074071,-110.8458819,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7003,4.0
O3Gsne_JJ24yMvLrDoNjqA,0.5,40.1637293,-75.1110568,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.95975,5.0
O5zuQH_YowDC-rsK8ZEXCA,2.0,28.0451503082,-82.6812278379,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9589,5.0
O6RCCmz8-x4NhWJpI8KQug,1.0,34.4177795287,-119.6998998701,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.42865,3.5
O6hY9yenifuRXrpc4TfgsQ,2.0,40.0571673033,-75.0304835714,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9655,5.0
O8RzM_uLVEnDWEhX3whqtQ,1.0,36.1083438,-86.9230086,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8639,5.0
O9W0Qs32RL5kU2_9oqZCKQ,0.0,53.4596423757,-113.4331740439,3.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8251,4.5
OAHRMd971k-yDQwRxzgc2g,0.0,27.9377188868,-82.4935073,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6249,4.0
OHplb2m_dKPXY46mS0CqJQ,0.5,40.0770647,-75.2087089,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.97515,5.0
OIES_WhdNux3PmvSuPM-8Q,1.0,28.0774196,-82.5059947,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.19025000000000003,3.0
OIaofZqg0PTnf7srCDlxPg,0.0,40.2967204455,-75.1904951565,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9246,5.0
ORL4JE6tz3rJxVqkdKfegA,1.0,36.2115923083,-86.6943191727,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9665,5.0
OScd9IP5nI7Cv9HDkrXDDA,1.0,39.9702646,-74.8841016,4.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.7946,5.0
OfW-VK04qr7b7bPm5QbyLg,1.0,40.1807271,-75.1346993,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.7273499999999999,4.5
Okp9reNh6b53JwtjTlQAdw,0.0,43.5937796423,-116.213413775,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.9677,0.0
OlOVRlcEstxKK_6hMjy63A,0.0,39.786959,-75.545275,3.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.74535,4.5
OuJ9rEv3NbMOSndjQyqtGw,0.0,27.7299732,-82.679696,4.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4404,4.0
OyHbS1sJ4CguExlWa-XWDg,1.0,30.0074264,-90.155475,2.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5023,4.0
P3qii5-Hch2tDd1e59znXQ,1.0,28.0408259,-82.5264812,4.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2023,3.0
P6_0KGFZO3K0qHSfhUuINg,1.5,40.1757653,-75.1069665,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9829000000000001,5.0
P8QLcGZZOPgl9w_3ARBKiQ,1.0,39.954687,-75.202181,3.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9845,5.0
PBtZNTQl5tRReeC8It1G7g,2.0,27.990771,-82.687441,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6909,4.0
PEs5kilsGdB31jSt84ItuA,0.0,40.0959133,-74.8593254,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9078,5.0
PI_edPRnfzjAvv23u8WzxA,0.0,39.974461,-75.682293,3.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.9732,0.0
PPcz-0UtIJ8O7xDT551y2g,0.0,34.4211464,-119.6988864,4.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9062,5.0
PV-QIZ3ljjjFBBrBk6s3Gw,0.0,29.9874329697,-90.1406158759,3.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9279,5.0
PW5eZM5RAQEhy3wgovChhQ,1.5,39.958422,-75.158257,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.024500000000000022,2.5
PXsDX1wvizL93PcMAgxQ7w,1.0,40.1019769187,-74.7966683627,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8266,5.0
P_x9fEz8efemqOIV46S0tg,0.0,27.8168717,-82.6389697,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.94985,5.0
PdMXmOWDRHICAx6SLgu1dQ,0.5,39.9515211,-75.1798731,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.86585,5.0
Pr_Mlt9FqdcW7WCFGJmozA,0.0,39.305224,-119.652596,4.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,5.0
PvT44WlqJLkUrCITo6AjRA,0.0,40.0771492176,-75.2087070076,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.982,5.0
PxEiXqMAzzvp8GFlb5EoLg,1.0,40.059508,-75.190838,3.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.8527,5.0
PzhPMkaNYiKDTHoTG0r8rw,0.0,29.9211868,-90.0945189,4.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8513,5.0
Q5odYgHa-ApKOPVrEFmRQA,0.0,27.960583,-82.441572,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.989,5.0
QEOauqqX1vsGcJeN0FwyNw,1.0,28.0520506,-82.5047792,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7509,5.0
QExWORi8kxwQGdXlFXRc-Q,0.0,28.391744,-82.667798,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8646,5.0
QJfM8uRNy6KHhj6kIatzmg,0.0,38.6482593,-90.3329904,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8248,5.0
QLUUaTj034zYVWiVl9tNvA,0.0,29.9492153,-90.0706026,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9717,5.0
QSA-x2bb3kum9QLFpy7vUg,0.5,39.9795004552,-86.0048751533,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.50705,1.0
QUxFneps0qX5S8XpEUnazg,0.0,36.162251,-86.77571,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9760500000000001,5.0
QWqKTWQ2OiDgo3dzNkpung,0.0,40.0520643,-75.1273939,4.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9477,5.0
Q_4XtUDxWDasRhORDaC-jw,0.0,28.1930102163,-82.6380369067,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.93405,5.0
Q_Wo3rX84Dy-YdQsiDmrWw,1.0,29.9665929,-90.0897354,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.32609999999999995,3.0
QdN72BWoyFypdGJhhI5r7g,0.0,39.9398245705,-75.1574465632,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.9883500000000001,5.0
QkyEr9j7il9lJqseTbPe5w,0.0,39.9182380676,-75.3896167572,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9505,5.0
QlI4_BHwxb5UplGwd4vE0w,3.0,27.9035372,-82.7457031,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8316,5.0
QrIV69RPS4LTpIwPoL22_w,0.0,39.993173,-75.092621,2.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9714499999999999,5.0
QrO4-F28JK4mQLP3eDbQ0A,1.5,38.6174084587,-90.2127941054,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9744999999999999,5.0
QyMoP9r9KTht-r54EL2elQ,0.0,40.2673840919,-75.3157071631,2.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9438,5.0
R07rb3FN2QoRIbB6r6HDxQ,0.0,30.0115110652,-90.2661487145,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.743,4.5
R4eAWOt6Kz_rmo8B9FyG8g,0.0,28.0998832618,-82.5016486,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6588,4.0
R6YhZypd362pEJvl1jN0EA,0.0,29.9533917957,-90.0662829,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9543,5.0
R77LwVI3wPAFmDLrXt3zZA,1.0,38.519185,-90.3623446,4.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.923,5.0
REns5fQe45Nk_D2UwQyr0w,0.0,39.948818,-75.1456539,2.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.997,5.0
RI33oswGDkIsc0fuQ8GzjA,0.0,39.91579,-75.1653879,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.36205,3.5
RJPRi1pwocHNZr9ISz_P-A,1.0,36.1617952,-86.7744663,2.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9755,5.0
RK93mcFftFbN2UN7JXBp6Q,0.0,39.555325,-119.755069,2.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.743,4.0
ROeacJQwBeh05Rqg7F6TCg,0.0,39.943223,-75.162568,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8492500000000001,5.0
RPszRvgRQR5q7WMGhVNLCA,0.0,40.2284697,-75.3142052,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9819,5.0
RTEdyP_6wGvXQugln1jxbg,0.0,36.0334682,-86.786661,3.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9299,5.0
RWOqFGfUrdL60jOrtxmcGw,1.0,27.8020018,-82.8020813,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.87575,5.0
RZtGWDLCAtuipwaZ-UfjmQ,0.0,39.949529,-75.152139,3.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8832,5.0
Rf7ChSNhY3U3SzBVxpup1w,3.0,53.5100145,-113.4976032,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9838,5.0
Rfm8upoRKXQACvtjk2S6KQ,0.0,38.60234,-89.9888055,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.925,5.0
RgAUDZXDJYwz7BI6u9aP5w,1.5,38.6128297,-90.318067,4.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.90495,5.0
Rl7W2JPAUWFo2ZZdVeGAWA,0.0,40.2419927,-75.2829764,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8976500000000001,5.0
RrqRin8BYGrTlJbCDwtLzA,0.5,39.9510885597,-75.1989988336,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08710000000000001,2.5
RsTF2skxLcp6qo9FdnA5PA,2.0,40.21786,-74.9266344309,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.8567,0.0
RuBWR6CAgVi7iWR8LHUi6A,5.0,53.551925,-113.4896661,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9981,5.0
