,index,review_id,business_id,useful,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,is_open,RestaurantsPriceRange,RestaurantsTakeOut,RestaurantsDelivery,WiFi,Trendy,Hipster,Upscale,Touristy,Free Parking
3667,4810,YLZuLygDnN3B7aQCuljLgA,RgAUDZXDJYwz7BI6u9aP5w,3,"This is a great addition to the STL dining scene. Bacon fat fried cornbread is a must. It's so light and the honey butter drizzle on top gives just a touch of sweetness. Great way to start the meal. The smoked beet salad had the perfect balance of smoke flavor, fresh beets, crunch and creaminess. The burger was amazing. There was a little too much bread for me on the burger, but overall it was amazing. Butterscotch pudding did not disappoint. This place is incredible and I cannot wait to return.",2016-01-31 21:52:07,Reeds American Table,7322 Manchester Rd,Maplewood,MO,63143,38.6128297,-90.318067,4.5,0,1,,,0,1,0,0,0,1
3668,4811,WYCcy8D2M7HAnYgr4InAqg,peL7F35gY6nXuXDD-08LAA,1,"So good! Been ordering here for a couple months now. Always fresh, hot, and consistent. Very clean location with friendly staff.",2018-06-26 18:42:52,Asian Kitchen,30611 US Hwy 19 N,Palm Harbor,FL,34684,28.0512845,-82.7362063,4.0,1,0,,,0,0,0,0,0,0
3669,4812,XUhTJIWh_z5PvnwYqzpqtQ,rdtMeOwRcXw4mJVxiBQ_IQ,0,Incredible red chile (or green) burritos and impossibly fresh tortillas. 'Minimalistic Decor'.,2016-07-03 20:51:20,La Mesa Tortillas,3684 W Orange Grove Rd,Tucson,AZ,85741,32.3245749305,-111.0432738044,4.0,1,0,,,0,0,0,0,0,0
3670,4813,sFzKQcym9BcMa3HceZ4AqQ,YKpZ2Ml0NZoYZ5eb3r_Cdg,0,"Hands down, one of the BEST steak places around! The atmosphere- an ""adult"" restaurant, with ""adult"" servers! No screaming, crying children. Light music, great service, great food. Very relaxing dinner! Have never had a bad meal and drinks are great too!!!",2016-06-12 04:10:33,Valentine's Restaurant,205 S State St,Freeburg,IL,62243,38.4242058,-89.9087975,4.0,1,1,,,0,0,0,0,0,1
3671,4814,ZXPmbvqOjiiYWtWwenHoVg,YKpZ2Ml0NZoYZ5eb3r_Cdg,1,"There's not much better than Valentine's. We've been coming for years, but it has been several since we've been. We went last night, and it was as satisfying of an experience as ever before. 
It would've been my parents' 33rd anniversary, so we ordered a honorary Bloody Mary for my dad's seat. 
Between the three of us dining, we had two sirloins and a ribeye. Mom and I upgraded our salads to include their housemade bleu cheese dressing. SO worth it. 
Each steak was cooked spot on. Everything was delicious. 
Mom got the caramel cheesecake for dessert. Holy cow! That was one of the best desserts I've ever had, hands down. 
The waitress knew it would've been my parents anniversary, and she brought out two small chocolate desserts that they do in honor of anniversaries. Not only was it delicious, it was the sweetest gesture I've experienced at a restaurant. 
I wish I could give more stars!",2017-06-17 16:44:43,Valentine's Restaurant,205 S State St,Freeburg,IL,62243,38.4242058,-89.9087975,4.0,1,1,,,0,0,0,0,0,1
3672,4818,OvmFqLj640ANU8fbLdpYMQ,s8KNTkHGjMnzx5zcnWBbwQ,1,"Excellent gas fired oven pizza   !!!

No wood in sight but.   Hey great fun


Try the margherita",2012-03-01 05:34:09,Famoso,13655 Saint Albert Trail,Edmonton,AB,T5L,53.598225,-113.573125,3.5,0,1,,,0,0,0,0,0,1
3673,4819,Gb5Ssf1Ep_S4KKtJNjfzhw,s8KNTkHGjMnzx5zcnWBbwQ,0,"The tomato soup was great. 
But my pizza...wow. So. Bad. It was soggy and the crust was squishy. I could have rung it out like a dish rag. So gross.",2018-02-23 22:55:44,Famoso,13655 Saint Albert Trail,Edmonton,AB,T5L,53.598225,-113.573125,3.5,0,1,,,0,0,0,0,0,1
3674,4822,keVA_Cg1MoBaOgIIcrCRTA,WWnRdTjwaTnsLSJX95j-Zw,0,Great place close to cruise terminals for delicious drinks and some chips with queso. Open air bar and music made great atmosphere !,2017-02-19 18:24:28,Hablo Taco,"615 Channelside Dr, Ste 127, Channelside Bay Plaza",Tampa,FL,33602,27.9430540651,-82.447500625,3.5,0,1,,,1,0,0,0,0,1
3675,4823,lxWLe5BDAOoIALfXlDvROg,WWnRdTjwaTnsLSJX95j-Zw,0,Pork al pastor was delicious! Friendly staff and great service! Stopped in for lunch on a Sunday and got seated right away & they were showing the football games. Our waiter was attentive and our food didn't take long at all.,2016-09-18 17:38:14,Hablo Taco,"615 Channelside Dr, Ste 127, Channelside Bay Plaza",Tampa,FL,33602,27.9430540651,-82.447500625,3.5,0,1,,,1,0,0,0,0,1
3676,4824,TpS5r76pP2ArDzinSgn70Q,WWnRdTjwaTnsLSJX95j-Zw,0,Don't have much negative to say. Family ate here before our first lightning game and everyone enjoyed the meal. We are partial to Mexican cuisine and it didn't disappoint although offering complimentary chips and salsa like every other Mexican restaurant in the US would have been nice.,2016-03-17 18:28:26,Hablo Taco,"615 Channelside Dr, Ste 127, Channelside Bay Plaza",Tampa,FL,33602,27.9430540651,-82.447500625,3.5,0,1,,,1,0,0,0,0,1
3677,4825,BUW5ToO9I7DnenQXoNki3A,jlkDIOPoRP9SJXTkRVpkMQ,1,"Had lunch with girlfriends.  So happy to finally get down there; super yummy.  The cashier could have been more friendly and helpful, but I'll be back for sure!!!",2016-03-07 14:53:47,BFF Cafe,"3594 W Plumb Ln, Ste A",Reno,NV,89509,39.5001633,-119.8576794,4.0,0,1,,,1,1,0,0,0,1
3678,4826,Qjna-CiQgi38FOjG_4wDGw,jlkDIOPoRP9SJXTkRVpkMQ,5,"I like Yelp for this very reason. New place. Decent buzz. Needed to try it myself. That said, I feel it's an ok start to a place that has potential. My biggest concern is that the dishes are small. Also, a bit on the pricey side. I had the cauliflower pizza. It was good but waaaaaay too small for $8. I had the ""zoodles"". Which was a Greek salad made out of zucchini ""noodles"". It was good but pricey at $8 as well. I feel this place could be good over time but it felt sort of, I don't know.....rushed? Add more food for the money or drop the prices at least $1 across the board.",2015-11-19 02:34:23,BFF Cafe,"3594 W Plumb Ln, Ste A",Reno,NV,89509,39.5001633,-119.8576794,4.0,0,1,,,1,1,0,0,0,1
3679,4827,dg9gSfqF9FVfUi8YsIx8Pw,jlkDIOPoRP9SJXTkRVpkMQ,0,"The cauliflower pizza is the BEST. We will be back again & again to get some pre made protein packs  and look around for more healthy and delish goodies. Loved the cauliflower sandwich too, Great place!",2016-08-25 21:48:59,BFF Cafe,"3594 W Plumb Ln, Ste A",Reno,NV,89509,39.5001633,-119.8576794,4.0,0,1,,,1,1,0,0,0,1
3680,4828,RTPtzE_5DVdUHkklmfUdNw,JYDd5sgn18DqDnTnq_tBRQ,0,"I ordered the chicken enchiladas and was rather pleased with them. I wouldn't say they're better than any other place, but they were satisfying. I didn't enjoy the beans that came with them, though. They were a little bitter in my opinion. The rice was dry.

This doesn't affect my view of the place, but the plate was so dang hot! I accidentally touched the edge of the plate with my pinky and burned myself instantly. I now have a fat blister because of it.",2014-07-28 02:14:38,Las Trojes Mexican Restaurant,5272 Sparks Blvd,Sparks,NV,89436,39.5885582,-119.7254333,3.0,1,1,,,0,0,0,0,0,1
3681,4829,ExRfuo5_4evEVT3L4c_Nng,JYDd5sgn18DqDnTnq_tBRQ,0,Go here for breakfast almost every weekend. Great huevos rancheros and enchiladas montadas. They are willing to make something special if you want.,2012-09-11 03:24:45,Las Trojes Mexican Restaurant,5272 Sparks Blvd,Sparks,NV,89436,39.5885582,-119.7254333,3.0,1,1,,,0,0,0,0,0,1
3682,4830,y4njqBzKkq3QSFVTZQOCfw,JYDd5sgn18DqDnTnq_tBRQ,1,"Sad about updating this review. It has nothing to do with the food, or the service. The food is still great, and the service staff is great too. It has to with the shady business practices of this establishment. We come to this restaurant on a regular basis. My issue is, lately every time we come here they try to price gouge us. Most times when I order a certain menu item, they charge me the lunch price because I order a smaller portion. Depending on the day and the server, the price changes every time. Most recently I ordered only a child's cheese quesadilla, nothing else. I was charged full price for an entire kids meal. I was told when I questioned it that the ""manager"" made him charge me that way. Also on a separate occasion we were way overcharged for margaritas. This issue is now happening so frequently, that I refuse to return. Great job management, trying to get a couple more bucks just lost you loyal customers that frequent your establishment and also recommended it to friends. No more!",2016-09-19 01:06:48,Las Trojes Mexican Restaurant,5272 Sparks Blvd,Sparks,NV,89436,39.5885582,-119.7254333,3.0,1,1,,,0,0,0,0,0,1
3683,4843,3qVFKO4TBbC1JPGjQS0FbQ,p21PCK17H3WL56KSr4Ykig,0,"Great friendly and fast service, solid pizza, huge and delicious Greek salad, cheesy garlic bread, homemade rice pudding",2018-02-11 04:18:11,ABC Pizza House,1242 W Hillsborough Ave,Tampa,FL,33603,27.99554,-82.4743805,4.0,1,0,,,0,0,0,0,0,1
3684,4845,Bkd9Cp8PKYuuKExdQfzDcg,2vAqYNN86VWXZiy2E96-TQ,0,"This is the worst Chik-fil-A I have ever been to. On multiple occasions I have waited over 25 minutes to get my food. Their response is ""Sorry, we got backed up."" It seems they are backed up on every occasion. They even have the sandwiches pre-made waiting to go in the bags but somehow, among all 10 employees behind the counter, they are so backed up that a five minute wait turns to a 25 plus minute wait. Avoid at all cost. Much better options at the Union!",2018-04-04 00:12:14,Chick-fil-A,"1303 E University Blvd, Ste 149",Tucson,AZ,85719,32.2324455,-110.9516985,3.0,1,0,,,1,0,0,0,0,0
3685,4846,PfIlStamoQYASaTEtjQBKg,2vAqYNN86VWXZiy2E96-TQ,1,I enjoy Chick-fil-a's spicy chicken sandwich and waffle fries. The quality of the food at this location is no different relative to other stores in the chain although it may have a smaller menu. During lunch hours the long can get very long and it feels like they rush you away at the counter without much time to even put your money or credit card away. On the bright side because they are so busy the wait isn't too long after you order. Its better to get this to go and eat in your car unless you have a table already since seating can be hard to come by.,2015-11-06 04:25:00,Chick-fil-A,"1303 E University Blvd, Ste 149",Tucson,AZ,85719,32.2324455,-110.9516985,3.0,1,0,,,1,0,0,0,0,0
3686,4847,f0G8L7-Sjk7OfkzQ40C2WQ,fLk_N8vU25DNZmbU-70gkw,0,"FINALLY!   A Chipotle that I love.  You have restored my faith in you.  The meat is cooked, they give you enough of a serving and the staff is friendly.  I sat outside and ate and people watched.",2011-09-25 19:54:17,Chipotle Mexican Grill,723 State St,Santa Barbara,CA,93101,34.4190289,-119.699083,3.5,0,0,,,0,0,0,0,0,0
3687,4848,lgfa_q4jisy7l7H3RwIYzw,7YiLEuHuUONZrMPT0OxXUQ,0,"I was in the mood for a quick bite at McDonald's.
I thought this was the place to go. I went to this McDonald's and got me a nice big Mac, fries and a soda, cost me about nine bucks. No biggie but I told the manager specifically, I wanted hot fries from the fryer.  But she served me cold fries that's been sitting out for at least 10 minutes. I complained but she was mean and rude. All I wanted was hot fries. Is that too much to ask at a McDonald's? She refuse to give me the hot fries and argued with me that the fries were hot. Really?",2018-01-21 04:40:59,McDonald's,432 N Virginia Ave,Reno,NV,89501,39.530632,-119.814276,1.5,0,0,,,1,0,0,0,0,0
3688,4855,QeRsCKdPyiRtT5_XfGBgSQ,jW4a3W9-UkFxpglHvo_Kqg,0,"This place is delish.  The restaurant is clean and tranquil with food that is yummy and flavorful but not greasy.  The servers are genuinely very nice, although if it gets crowded they can be somewhat harried.  Still, it's a great staple in Santa Barbara that I try to hit every time I am up for the weekend.

Some fav dishes: Tom Yum Soup w/ lemongrass and chicken (all white meat that is cooked properly and tender).
Drunken Noodles with beef.
And any of the seafood dishes.",2009-10-14 06:53:20,Meun Fan Thai Cafe,1819 Cliff Dr,Santa Barbara,CA,93109,34.401169,-119.721505,4.0,1,1,,,0,0,0,0,0,1
3689,4856,52hNL2d2QMk2-63SzusvWw,jW4a3W9-UkFxpglHvo_Kqg,7,"3.5 stars for the food.  A big fat Zero 0.0 for their service/ownership/management.    This place use to be a regular stop for my family and I, but NO more.

My mother, a regular customer, stopped by shortly before lunch time along with my 1 year old child.  She selected a table in the corner because she didn't want to inconvenience customers that may enter, since she had a stroller.  The waiter approached and didn't even even greet her.  

Absolutely no other customers were in the restaurant yet she still had to flag down the waiter to order.  

8 minutes after her soup was served, and midway through eating her meal, the waiter just plopped the check on the table without her asking for it (very classy).  My mother took the bad service in stride and even left a %15 tip.  

As she left with my kid in hand, another waiter ran after her and flagged her down in the parking lot...apparently the owner stated the $10 bill she left was too old and wrinkly...not torn, or damaged, just wrinkly.

My mother didn't want to create a scene, so she took her wrinkly money back, paid with a credit card with no tip, ha!  

Anyways, food is okay, but it's certainly a shame both service and ownership are such wrinkle-free-money nazis.  

My tip: bring new sequential dollars bills fresh from the bank if you want to eat here.

Needless to say my family and friends will all keep our distance, since our money is literally no good there.",2013-08-04 00:09:09,Meun Fan Thai Cafe,1819 Cliff Dr,Santa Barbara,CA,93109,34.401169,-119.721505,4.0,1,1,,,0,0,0,0,0,1
3690,4857,JYLMz2S4XxUkcl4hceH_-Q,jW4a3W9-UkFxpglHvo_Kqg,2,"I just can't understand the number of positive reviews on the place. I try the place about every six months because it is in my neighborhood and I want to like it, but I just can't past the overall mediocrity of the place. I have tried many of the dishes and overall the food is basic, bland in taste, portions on the small side and skimpy on the vegetables as well as the meat, and the service is clueless. My vegetarian friends even leave the Mesa for Thai food. Zen Yai on State Street is way better and worth the 5 minute drive off the hill. I keep hoping the place will close and we get a good Vietnamese restaurant.",2012-02-02 01:13:21,Meun Fan Thai Cafe,1819 Cliff Dr,Santa Barbara,CA,93109,34.401169,-119.721505,4.0,1,1,,,0,0,0,0,0,1
3691,4858,gjSK-iaaBFFNAK6VkhjIyw,jW4a3W9-UkFxpglHvo_Kqg,1,"Great flavored food and good service! The spring rolls were awesome! I had seen reviews stating the food was greasy, but ours was all cooked perfectly and fresh tasting!",2018-07-08 05:29:48,Meun Fan Thai Cafe,1819 Cliff Dr,Santa Barbara,CA,93109,34.401169,-119.721505,4.0,1,1,,,0,0,0,0,0,1
3692,4859,uPKAN2OmuFmOrGhysF7szA,vLwlU-_WAZfC-6VIdIK12w,0,"Wow new ownership and they don't care about customers that's for sure.dont go here for lunch or if you are in a hurry.
I think this location won't last long with the attitude they have here ...",2018-03-23 16:33:16,Queen's Pizza,3436 Tampa Rd,Palm Harbor,FL,34684,28.0666468,-82.7205727,3.0,0,0,,,1,0,0,0,0,1
3693,4860,ay0lh9LPoE2UDp2hmJKSQg,vLwlU-_WAZfC-6VIdIK12w,0,"This place is great!

Customer service: The man I spoke to on the phone was polite and helpful and the delivery was fast. 5/5

Food: I ordered Eggplant Parmesan, Lemon Chicken soup, Baklava, and a soda. Everything was delicious! No complaints whatsoever. 5/5

Price: Very affordable! If you order delivery before 4PM there is no minimum for your delivery order, and no extra delivery charge. 5/5

Really impressed with this place. I can't wait to try all the other food on the menu!",2014-01-17 19:58:17,Queen's Pizza,3436 Tampa Rd,Palm Harbor,FL,34684,28.0666468,-82.7205727,3.0,0,0,,,1,0,0,0,0,1
3694,4861,E0maTvIy4xWK31yUtnA7zg,XgLrkmIqIrD_pl67lAovEQ,0,"Gorgeous old building that used to be an 1800s commodities exchange but is repurposed to house souvenir shops and some food court type eateries.  Although the stores are cheesy, it can be a great rest stop and the inside is still stunning.",2014-04-19 20:25:23,The Bourse,111 S Independence Mall E,Philadelphia,PA,19106,39.9498192516,-75.1486551501,2.0,0,1,,,1,0,0,0,0,0
3695,4864,Of-FnItUDCe9sYR54_-87w,ju4YP8SLdR_BmWr_-Xh83Q,0,"I ordered the combo vermicelli and was pretty disappointed. The meat portion was very small compared to the huge portion of rice noodle they gave me make it look like there's a lot of food. The combo cake with 2 bland shrimp, 1 eggroll and a few pieces of marinated beef. I also ordered an iced viet coffee which was pretty decent. It wasn't as strong as the ones you would get from 626 or OC area. However, it's pretty good coming from SB. I think they diluted the flavor a bit as well. Overall, I would come back for their viet coffee but not for their main course.",2017-11-06 22:47:38,Phamous Cafe,"7127 Hollister Ave, Ste 25",Goleta,CA,93117,34.428242,-119.876408,4.0,1,0,,,1,0,0,0,0,1
3696,4865,_m2V6TTfxLCbmghoQ5OmaA,ju4YP8SLdR_BmWr_-Xh83Q,0,"First time i came here two months ago, it was decent and the chicken com tam plate was good. The pho was good too, but when i came here today, it wasnt close to being as good. It was actually pretty bad. Inconsistent i guess",2016-12-04 23:11:29,Phamous Cafe,"7127 Hollister Ave, Ste 25",Goleta,CA,93117,34.428242,-119.876408,4.0,1,0,,,1,0,0,0,0,1
3697,4866,8kHBSO4m7IHdqedKBB_2Kw,ju4YP8SLdR_BmWr_-Xh83Q,0,"Large menu selection with reasonably good Vietnamese dishes. They serve the only ""real"" bánh mì in town. However, the Vietnamese coffee should be prepared with condensed milk as advertised on the menu but unfortunately it is not. Friendly and relaxed atmosphere. Good service!",2017-06-17 19:57:08,Phamous Cafe,"7127 Hollister Ave, Ste 25",Goleta,CA,93117,34.428242,-119.876408,4.0,1,0,,,1,0,0,0,0,1
3698,4880,yUAyw5jBXblP1Mi4Bz9vRA,w-O9TAg-7KH038ueOoi5WA,0,"The staff are lovely and the interior is modern, but the food is entirely mediocre. Small portion sizes, which would be fine except that these ""tapas"" are priced up to $20. The fried chicken was tasty, but the herb garlic chicken was just bizarre in taste. And somehow each dish was topped with the same spring greens mix for no apparent reason than to take up more space on the plate. It's a nice trendy place for a drink, but go only for the atmosphere and not for the food.",2016-11-10 04:45:56,Seorak Teppan & Bar,10828 82 Avenue NW,Edmonton,AB,T6E 2B3,53.5183542,-113.5106183,4.0,0,1,,,1,1,1,0,0,0
3699,4881,FhpUeSnJwKfH9xbsu7N-uA,w520vYWEpEYBf90rSr9NVA,0,"My fiance and I ate here recently, and I have to say I was pleasantly surprised. I had heard often enough that it was excellent, but I usually take others' high praise with a grain of salt. However, the Smiling Elephant definitely lived up to the hype. Both of our entrees were incredibly delicious - the best Thai food we've had in Nashville, by far. However, our appetizer (the spring rolls) were NOT very good, hence the four stars instead of five. Overall, though, I'd say a great place to go!",2013-02-21 22:37:28,The Smiling Elephant,2213 8th Ave S,Nashville,TN,37204,36.1294297,-86.7784958,4.0,1,1,,,0,0,0,0,0,1
3700,4882,tG86TlVR-V3VgQzqi78yDQ,w520vYWEpEYBf90rSr9NVA,0,The best Thai we have ever eaten. We are foodies and travelers and by far were blown away by the flavor and freshness of the ingredients. Great service and atmosphere too. The place is a must.,2014-05-26 18:04:52,The Smiling Elephant,2213 8th Ave S,Nashville,TN,37204,36.1294297,-86.7784958,4.0,1,1,,,0,0,0,0,0,1
3701,4883,-6MSQNUfV6ItfdBqb5Eltg,w520vYWEpEYBf90rSr9NVA,0,"Great food and great atmosphere!  I had the karee curry (sp?) - Tuesday special, and my colleague had the pad woonsen (glassy noodles).  Both were excellent!  So glad I tried a new Thai place over some of the other places I had been to regularly, in the past.  This place is quite small, so you probably want to get there relatively early or plan to wait.  We arrived about 1140a, or so.  The server also said the pad thai and the cashew chicken were the most popular dishes.",2015-07-28 17:56:38,The Smiling Elephant,2213 8th Ave S,Nashville,TN,37204,36.1294297,-86.7784958,4.0,1,1,,,0,0,0,0,0,1
3702,4884,TPY-g4abMX0ttwP0t6I07Q,w520vYWEpEYBf90rSr9NVA,0,"Pad Kra Pao is the most exceptional dish that I have experienced in Nashville's Thai offerings! Fresh ground spicy pork with the right amount of freshly grown (in house) basil with a few fresh vegetables served with rice and a very tasty fried egg. 

I am addicted and when I am entertaining guests, I feel compelled to bring them to this wonderful treasure of a place. 

The service is prompt encouraging a diner to enjoy a meal, but to make way for other guests standing at the door. It's not a rushed experience...but let's keep it moving so that others can enjoy this fresh and tasty spot!",2012-01-04 05:33:12,The Smiling Elephant,2213 8th Ave S,Nashville,TN,37204,36.1294297,-86.7784958,4.0,1,1,,,0,0,0,0,0,1
3703,4885,jrx6WacQk6T-F6spY1haow,w520vYWEpEYBf90rSr9NVA,1,"Very busy most of the time and hard to get a seat, however their Pad Thai is the best in town and worth the wait!",2015-04-01 20:34:45,The Smiling Elephant,2213 8th Ave S,Nashville,TN,37204,36.1294297,-86.7784958,4.0,1,1,,,0,0,0,0,0,1
3704,4886,Uc8bdJd2mUGUafzowcqVow,w520vYWEpEYBf90rSr9NVA,0,"Good goooooood.

Everything we had was just wonderful for Nashville. Parking was not a problem (of course I drive the world's smallest car) service very friendly and helpful.

Appetizers of Tom Kai and Spring Rolls were excellent some of the best I have ever had. Main course of Pad Thai and Curry dishes were equally great!

This is a fun Nashville institution, Ben Fold's Five recently posted a photo here. 

The nice mix of patrons and great food make me smile as well!",2014-04-21 01:39:44,The Smiling Elephant,2213 8th Ave S,Nashville,TN,37204,36.1294297,-86.7784958,4.0,1,1,,,0,0,0,0,0,1
3705,4887,VNBITg3VxskSyOrt4wrwFg,w520vYWEpEYBf90rSr9NVA,0,really great food. this place is always packed and has very limited seating so be prepared to wait in line. menu is also small but it extremely worth the wait. highly recomend going,2015-08-19 22:18:21,The Smiling Elephant,2213 8th Ave S,Nashville,TN,37204,36.1294297,-86.7784958,4.0,1,1,,,0,0,0,0,0,1
3706,4888,0BZN0gp6OjfUAIMxJ7UwmA,w520vYWEpEYBf90rSr9NVA,1,"I wish I still had the photo of the dish I had for lunch, it was so beautiful I had to take a phone picture.  By far the best Thai restaurant I've been to.  The interior is small, but interesting and clean.",2010-07-08 00:21:47,The Smiling Elephant,2213 8th Ave S,Nashville,TN,37204,36.1294297,-86.7784958,4.0,1,1,,,0,0,0,0,0,1
3707,4889,1ai1iNSB9SyZe19qhumKrg,w520vYWEpEYBf90rSr9NVA,1,"$8 Pad Thai for lunch - quite tasty. Great to have a Thai restaurant in the Melrose neighborhood. Service was a bit slow, but everyone is super nice.",2011-02-14 05:28:52,The Smiling Elephant,2213 8th Ave S,Nashville,TN,37204,36.1294297,-86.7784958,4.0,1,1,,,0,0,0,0,0,1
3708,4890,U34OfKZiJvLJJDynXlfUfQ,w520vYWEpEYBf90rSr9NVA,0,AWESOME thai place. Went for lunch and the service was snappy and friendly and everything we ordered was fresh and incredibly flavorful. Really comfy/cool ambiance and you can sort of watch them cooking the food in the big woks. Definitely going to frequent this place. A bonus: they sell cute t-shirts with elephants on them.,2012-10-09 19:56:31,The Smiling Elephant,2213 8th Ave S,Nashville,TN,37204,36.1294297,-86.7784958,4.0,1,1,,,0,0,0,0,0,1
3709,4891,FXivhaCLu5kXzhdyDGjefA,w520vYWEpEYBf90rSr9NVA,0,"Was looking for some good Thai food and took a chance.  The reviews on yelp were good and I think the food was great!  Had the rolls as an appetizer and they were so yummy!  Very friendly owners and staff.  Also had the Pad Thai Chicken and could not eat it all.  Very generous portions, just wish I had a way to take the left overs with me but no microwave at the hotel!  Splurged and also enjoyed an iced Thai tea and the coconut custard.",2015-05-28 02:00:33,The Smiling Elephant,2213 8th Ave S,Nashville,TN,37204,36.1294297,-86.7784958,4.0,1,1,,,0,0,0,0,0,1
3710,4892,QRdfYONGkQyqHyb0gFwslg,C1QkJ4s_p3hMTrvOgM7ssA,0,"I waited to go a second time before writing a review.  One positive: a variety of healthy smoothie options with fresh ingredients. I really appreciate the lack of added sugars or overuse of ice. However, my first experience far exceeded my most recent visit. The inconsistency in the smoothies makes me hesitant to return. I ordered the same smoothie on both visits. On my second visit, the employee admitted he didn't know how to make all of the menu options; he could definitely use better training. I received a smoothie that likely had all of the listed ingredients, but the proportions of those ingredients were way off. My smoothie only tasted like lemon and celery. It was too sour to finish.  Considering South Tampa's dedication to Xtreme Juice, I  doubt this place will last long given the inconsistency in the smoothies and lack of a BOGO option on Sundays.",2015-08-30 17:28:56,The Enerjuicer,3309 W Kennedy Blvd,Tampa,FL,33629,27.9451157,-82.4978944,3.5,1,1,,,1,0,0,0,0,1
3711,4893,IGU4EGMIJMKdfDrhhNiW3g,C1QkJ4s_p3hMTrvOgM7ssA,0,"I love this little place!  I go there atleast once a week now.  I have tried the other bowl and juice places in the immediate area.. but they truly don't compare to this place.  I can't help but be a repeat offender of their Rainbow bowl.  OMG it is out of this world fresh and delicious.  Their granola adds the perfect crunch, who doesn't love coconut and honey and there are so many gorgeous colors in this bowl.  If you are looking for some ""Acai-cream"" as a healthier alternative to the yogurt and ice cream pretending to be healthy.. You must come here and try them.  

They also have cold pressed juices and lots of other delicious things.  This is just my favorite bowl!",2017-10-11 18:50:02,The Enerjuicer,3309 W Kennedy Blvd,Tampa,FL,33629,27.9451157,-82.4978944,3.5,1,1,,,1,0,0,0,0,1
3712,4895,hSMKrUFIYxbDoM2FWLOz5g,nvb8SFi1-LzaQHEhUnw_7g,2,"We went on a Friday afternoon.  There was hardly anyone in the place, which was a bit worrisome initially.  However once we got our food and drinks soon realized this place was great!

The waitstaff was excellent.  We had 2 different servers, as we stayed for a long time and the first waitress was getting off.  Our service was seamless.  The food was good, but the presentation of each dish was not what food critics would consider visually stunning.  The nachos were freaking huge!  As a nacho connoisseur I found this to be delightful.  The drinks were very good and they have a nice house drink menu.

The view of John's pass is really nice.  They have an outdoor area with a few seats that would be good in less windy weather than we experienced.  This would also be a good place to park your boat and come in for a bite to eat.",2014-11-12 15:54:31,Gators Cafe & Saloon,12754 Kingfish Dr,Treasure Island,FL,33706,27.7825495,-82.7816064,3.0,0,1,,,1,0,0,0,1,1
3713,4896,x-aN4PXjrnmOsHeCDk06iQ,nvb8SFi1-LzaQHEhUnw_7g,0,Food was pretty good. Service not so great. Not as fun as the locals make it sound. It is a pretty cool place being on the water.,2013-12-29 00:47:25,Gators Cafe & Saloon,12754 Kingfish Dr,Treasure Island,FL,33706,27.7825495,-82.7816064,3.0,0,1,,,1,0,0,0,1,1
3714,4901,7L4O5x5PoAr06-gbuudCKw,sophKEDc2rBDe-cuOaJDkA,0,"We were looking for a dairy free ice cream place to take the kids. BAM! GELATO!!!! When we walked in, my kids both instantly got super excited. The display of Gelato is beautiful. Very fancy. Lots of colors. The menu also included lots of paninis and other little snacks and soups. It would be a great place for lunch if you're looking for something quick, but not fast food and greasy. We had the vanilla and the strawberry kids size gelato for our first trip. We will definitely be going back again. It is a great stop for family walk time too. We definitely recommend.",2017-10-24 22:51:50,365 Caffe Italiano,"28210 Paseo Dr, Ste 100, Shops At Wiregrass",Wesley Chapel,FL,33543,28.187946572,-82.3500558385,4.5,1,0,,,1,0,0,0,0,1
3715,4902,hIi2M0p3_MWjy1eK9--rOA,sophKEDc2rBDe-cuOaJDkA,0,Very overpriced for literally HALF a panini. Incredibly disappointed. Won't be back. Forty bucks for me and the kids and even the kids were still hungry.,2015-08-06 21:27:02,365 Caffe Italiano,"28210 Paseo Dr, Ste 100, Shops At Wiregrass",Wesley Chapel,FL,33543,28.187946572,-82.3500558385,4.5,1,0,,,1,0,0,0,0,1
3716,4903,Mc5rwZS-338qQiaOTsrgaQ,sophKEDc2rBDe-cuOaJDkA,0,"Very liberal portions for some dishes, scanty for others that are the same price. 

Nice branding 
Decent number of options 
Several fancy coffee-type drinks 
Nice if you have a sweet-tooth, there's a lot of gelato and sweet crepe options.

Maybe 1:2 or 2:3 savory to sweet options.",2015-08-06 21:26:20,365 Caffe Italiano,"28210 Paseo Dr, Ste 100, Shops At Wiregrass",Wesley Chapel,FL,33543,28.187946572,-82.3500558385,4.5,1,0,,,1,0,0,0,0,1
3717,4904,7kYYxRJf85WMUJKTKWBGWA,sophKEDc2rBDe-cuOaJDkA,1,"I ordered a caramel macchiato and absolutely loved it. This was way better than Starbucks coffee. I liked their wrinkle fries, their sandwich was good and flavorful, and owner was very friendly. My husband and I both ordered a panini. I only wish I would find a menu online somewhere. They are a little hidden gem, so they should do their best to reach more people.",2015-07-04 18:11:01,365 Caffe Italiano,"28210 Paseo Dr, Ste 100, Shops At Wiregrass",Wesley Chapel,FL,33543,28.187946572,-82.3500558385,4.5,1,0,,,1,0,0,0,0,1
